statNm,statId,chgerId,chgerType,addr,lat,lng,useTime,busiId,bnm,busiNm,busiCall,stat,s,l,output,method,zcode,zscode,kind,kindDetail,parkingFree,limitYn,delYn,statUpdDt,lastTsdt,FALSE,,
서울 중구 동화동 공영주차장,BNAB0507,1,2,서울특별시 중구 신당동 52-7,37.561369,127.019054,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11140,B0,B001,Y,N,N,2022-07-18 11:25:08,#VALUE!,,,
서울 중구 신당동 공영주차장,BNAB0508,1,2,서울특별시 중구 다산로33길 3,37.562087,127.014581,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11140,B0,B001,Y,N,N,2022-07-18 11:27:02,#VALUE!,,,
서울 중구 청구 공영주차장,BNAB0509,1,2,서울특별시 중구 다산로 174,37.558834,127.013395,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11140,B0,B001,Y,N,N,2022-07-18 11:29:05,#VALUE!,,,
서울 중구 동산 공영주차장,BNAB0510,1,2,서울특별시 중구 다산로24가길 23,37.556361,127.015834,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11140,B0,B001,Y,N,N,2022-07-18 11:29:03,#VALUE!,,,
서울 중구 동산 공영주차장,BNAB0510,2,2,서울특별시 중구 다산로24가길 23,37.556361,127.015834,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11140,B0,B001,Y,N,N,2022-07-18 11:29:03,#VALUE!,,,
서울 성북구 시네마주차장,BNAB0511,1,2,서울특별시 성북구 아리랑로12길 4,37.599131,127.014659,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11290,B0,B001,Y,N,N,2022-07-29 13:39:27,#VALUE!,,,
서울 성북구 시네마주차장,BNAB0511,2,2,서울특별시 성북구 아리랑로12길 4,37.599131,127.014659,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11290,B0,B001,Y,Y,N,2022-07-29 13:55:30,#VALUE!,,,
서울 성북구 시네마주차장,BNAB0511,3,2,서울특별시 성북구 아리랑로12길 4,37.599131,127.014659,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11290,B0,B001,Y,Y,N,2022-07-29 14:09:28,#VALUE!,,,
서울 성북구 시네마주차장,BNAB0511,4,2,서울특별시 성북구 아리랑로12길 4,37.599131,127.014659,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11290,B0,B001,Y,Y,N,2022-07-29 14:23:28,#VALUE!,,,
서울 성북구 경동고 공영주차장,BNAB0512,1,2,서울특별시 성북구 보문로29길 49,37.586932,127.014896,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11290,B0,B001,Y,N,N,2022-07-29 14:41:30,#VALUE!,,,
서울 성북구 경동고 공영주차장,BNAB0512,2,2,서울특별시 성북구 보문로29길 49,37.586932,127.014896,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11290,B0,B001,Y,Y,N,2022-07-29 14:55:29,#VALUE!,,,
서울 성북구 경동고 공영주차장,BNAB0512,3,2,서울특별시 성북구 보문로29길 49,37.586932,127.014896,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11290,B0,B001,Y,Y,N,2022-07-29 15:03:29,#VALUE!,,,
서울 성북구 경동고 공영주차장,BNAB0512,4,2,서울특별시 성북구 보문로29길 49,37.586932,127.014896,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11290,B0,B001,Y,Y,N,2022-07-29 15:25:29,#VALUE!,,,
서울 성북구 경동고 공영주차장,BNAB0512,5,2,서울특별시 성북구 보문로29길 49,37.586932,127.014896,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11290,B0,B001,Y,Y,N,2022-07-29 12:01:27,#VALUE!,,,
서울 성북구 경동고 공영주차장,BNAB0512,6,2,서울특별시 성북구 보문로29길 49,37.586932,127.014896,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11290,B0,B001,Y,Y,N,2022-07-29 15:51:32,#VALUE!,,,
서울 성북구 길음환승주차장,BNAB0513,1,2,서울특별시 성북구 동소문로 260,37.604074,127.026039,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11290,B0,B001,Y,N,N,2022-07-29 16:07:29,#VALUE!,,,
서울 성북구 길음환승주차장,BNAB0513,2,2,서울특별시 성북구 동소문로 260,37.604074,127.026039,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11290,B0,B001,Y,Y,N,2022-07-29 16:19:29,#VALUE!,,,
서울 성북구 길음환승주차장,BNAB0513,3,2,서울특별시 성북구 동소문로 260,37.604074,127.026039,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11290,B0,B001,Y,Y,N,2022-07-29 16:31:29,#VALUE!,,,
서울 성북구 길음환승주차장,BNAB0513,4,2,서울특별시 성북구 동소문로 260,37.604074,127.026039,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11290,B0,B001,Y,Y,N,2022-07-29 16:47:29,#VALUE!,,,
서울 성북구 길음환승주차장,BNAB0513,5,2,서울특별시 성북구 동소문로 260,37.604074,127.026039,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11290,B0,B001,Y,Y,N,2022-07-29 16:59:29,#VALUE!,,,
서울 성북구 길음환승주차장,BNAB0513,6,2,서울특별시 성북구 동소문로 260,37.604074,127.026039,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11290,B0,B001,Y,Y,N,2022-07-29 17:07:29,#VALUE!,,,
서울 성북구 길음환승주차장,BNAB0513,7,2,서울특별시 성북구 동소문로 260,37.604074,127.026039,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11290,B0,B001,Y,Y,N,2022-07-29 17:17:29,#VALUE!,,,
서울 성북구 동방고개 공영주차장,BNAB0514,1,2,서울특별시 성북구 화랑로 211,37.609311,127.053222,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11290,B0,B001,Y,N,N,2022-07-29 17:35:30,#VALUE!,,,
서울 성북구 동방고개 공영주차장,BNAB0514,2,2,서울특별시 성북구 화랑로 211,37.609311,127.053222,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11290,B0,B001,Y,Y,N,2022-07-29 17:47:30,#VALUE!,,,
서울 성북구 동방고개 공영주차장,BNAB0514,3,2,서울특별시 성북구 화랑로 211,37.609311,127.053222,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11290,B0,B001,Y,Y,N,2022-07-29 17:59:30,#VALUE!,,,
서울 성북구 마을공원 공영주차장,BNAB0515,1,2,서울특별시 성북구 장위동 270-134,37.617187,127.052948,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,7,단독,11,11290,B0,B001,Y,N,N,2022-08-08 17:13:40,#VALUE!,,,
서울 성북구 마을공원 공영주차장,BNAB0515,2,2,서울특별시 성북구 장위동 270-134,37.617187,127.052948,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,7,단독,11,11290,B0,B001,Y,Y,N,2022-08-08 17:13:40,#VALUE!,,,
서울 성북구 마을공원 공영주차장,BNAB0515,3,2,서울특별시 성북구 장위동 270-134,37.617187,127.052948,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,7,단독,11,11290,B0,B001,Y,Y,N,2022-08-08 17:13:40,#VALUE!,,,
서울 도봉구 방학2동 4공영주차장,BNAB0516,1,4,서울특별시 도봉구 방학2동 600-13,37.670056,127.037336,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,100,동시,11,11320,B0,B001,Y,N,N,2022-08-23 15:45:02,#VALUE!,,,
서울 도봉구 방학2동 4공영주차장,BNAB0516,2,4,서울특별시 도봉구 방학2동 600-13,37.670056,127.037336,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,100,동시,11,11320,B0,B001,Y,Y,N,2022-08-23 15:45:02,#VALUE!,,,
서울 도봉구 방학2동 6공영주차장,BNAB0517,1,4,서울특별시 도봉구 방학2동 396-25,37.669991,127.032454,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,100,동시,11,11320,B0,B001,Y,N,N,2022-08-23 15:47:01,#VALUE!,,,
서울 도봉구 방학2동 6공영주차장,BNAB0517,2,4,서울특별시 도봉구 방학2동 396-25,37.669991,127.032454,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,100,동시,11,11320,B0,B001,Y,Y,N,2022-08-23 15:47:01,#VALUE!,,,
서울 도봉구 방학2동 3공영주차장,BNAB0518,1,4,서울특별시 도봉구 시루봉로15마길 13,37.668106,127.031609,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,100,동시,11,11320,B0,B001,Y,N,N,2022-08-23 15:47:00,#VALUE!,,,
서울 도봉구 방학2동 3공영주차장,BNAB0518,2,4,서울특별시 도봉구 시루봉로15마길 13,37.668106,127.031609,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,100,동시,11,11320,B0,B001,Y,Y,N,2022-08-23 15:47:00,#VALUE!,,,
서울 도봉구 쌍문2동 4공영주차장,BNAB0519,1,4,서울특별시 도봉구 쌍문2동 708-18,37.661046,127.04068,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,100,동시,11,11320,B0,B001,Y,N,N,2022-08-23 15:49:01,#VALUE!,,,
서울 도봉구 쌍문2동 4공영주차장,BNAB0519,2,4,서울특별시 도봉구 쌍문2동 708-18,37.661046,127.04068,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,100,동시,11,11320,B0,B001,Y,Y,N,2022-08-23 15:49:01,#VALUE!,,,
서울 도봉구 쌍문1동 1공영주차장,BNAB0520,1,4,서울특별시 도봉구 우이천로38길 94,37.653236,127.022285,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,100,동시,11,11320,B0,B001,Y,N,N,2022-08-23 15:49:01,#VALUE!,,,
서울 도봉구 쌍문1동 1공영주차장,BNAB0520,2,4,서울특별시 도봉구 우이천로38길 94,37.653236,127.022285,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,9,,,100,동시,11,11320,B0,B001,Y,Y,N,#VALUE!,#VALUE!,,,
서울 도봉구 창2동 3공영주차장,BNAB0521,1,4,서울특별시 도봉구 창2동 578-4,37.63844,127.037442,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,100,동시,11,11320,B0,B001,Y,N,N,2022-08-23 15:53:00,#VALUE!,,,
서울 도봉구 창2동 3공영주차장,BNAB0521,2,4,서울특별시 도봉구 창2동 578-4,37.63844,127.037442,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02208E+13,,100,동시,11,11320,B0,B001,Y,Y,N,2022-08-23 15:53:00,#VALUE!,,,
방화동 승윤노블리안아파트,BNAG3201,1,2,서울특별시 강서구 방화대로40길 37,37.5710759,126.8187764,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,9,,,7,단독,11,11500,H0,H001,Y,N,N,#VALUE!,#VALUE!,,,
방화동 승윤노블리안아파트,BNAG3201,2,2,서울특별시 강서구 방화대로40길 37,37.5710759,126.8187764,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,9,,,7,단독,11,11500,H0,H001,Y,N,N,#VALUE!,#VALUE!,,,
생각공장 데시앙플렉스(성수동),BNAH3301,1,4,서울특별시 성동구 아차산로17길 49,37.53947915,127.0842871,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,2,2.02208E+13,,100,동시,11,11200,I0,I006,N,N,N,2022-08-24 08:07:08,#VALUE!,,,
생각공장 데시앙플렉스(성수동),BNAH3301,2,4,서울특별시 성동구 아차산로17길 49,37.53947915,127.0842871,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,2,2.02208E+13,,100,동시,11,11200,I0,I006,N,N,N,2022-08-24 03:27:06,#VALUE!,,,
한국과학기술원 도곡캠퍼스,BNAI4401,1,4,서울특별시 강남구 논현로28길 25,37.483542,127.044011,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,2,2.02207E+13,,100,동시,11,11680,J0,J001,Y,N,N,2022-07-24 03:30:15,#VALUE!,,,
한국과학기술원 도곡캠퍼스,BNAI4401,2,4,서울특별시 강남구 논현로28길 25,37.483542,127.044011,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,2,2.02208E+13,,100,동시,11,11680,J0,J001,Y,N,N,2022-08-23 07:10:57,#VALUE!,,,
서울특별시 관악구 당곡중학교 공영주차장,BNAI4402,1,2,서울특별시 관악구 봉천로13길 101,37.491605,126.932399,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11620,J0,J001,Y,N,N,2022-07-08 16:11:55,#VALUE!,,,
서울특별시 관악구 당곡중학교 공영주차장,BNAI4402,2,2,서울특별시 관악구 봉천로13길 101,37.491605,126.932399,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11620,J0,J001,Y,N,N,2022-07-08 17:07:56,#VALUE!,,,
서울특별시 관악구 난우중학교 공영주차장,BNAI4403,1,2,서울특별시 관악구 난곡로16길 32,37.466358,126.922362,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11620,J0,J001,Y,N,N,2022-07-12 19:16:52,#VALUE!,,,
서울특별시 관악구 난우중학교 공영주차장,BNAI4403,2,2,서울특별시 관악구 난곡로16길 32,37.466358,126.922362,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,9,2.02207E+13,,7,단독,11,11620,J0,J001,Y,N,N,2022-07-11 16:58:10,#VALUE!,,,
서울관악초등학교,BNAI4404,1,2,서울특별시 관악구 청룡4길 49,37.480976,126.943665,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,1,2.02207E+13,,7,단독,11,11620,J0,J001,Y,N,N,2022-07-11 17:14:38,#VALUE!,,,
KBS 별관 주차장,BNAJ5401,1,4,서울특별시 영등포구 여의대방로 359,37.518587,126.929428,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,2,2.02208E+13,,50,동시,11,11560,G0,G004,Y,N,N,2022-08-23 23:41:04,#VALUE!,,,
KBS 별관 주차장,BNAJ5401,2,4,서울특별시 영등포구 여의대방로 359,37.518587,126.929428,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,2,2.02208E+13,,50,동시,11,11560,G0,G004,Y,N,N,2022-08-23 19:21:02,#VALUE!,,,
KBS 별관 주차장,BNAJ5401,3,4,서울특별시 영등포구 여의대방로 359,37.518587,126.929428,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,2,2.02208E+13,,50,동시,11,11560,G0,G004,Y,N,N,2022-08-17 09:46:06,#VALUE!,,,
KBS 별관 주차장,BNAJ5401,4,4,서울특별시 영등포구 여의대방로 359,37.518587,126.929428,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,2,2.02208E+13,,50,동시,11,11560,G0,G004,Y,N,N,2022-08-17 09:46:06,#VALUE!,,,
서울본부세관,BNAJ5402,1,2,서울특별시 강남구 언주로 721,37.518303,127.033965,24시간 이용가능,BN,블루네트웍스,블루네트웍스,1833-9131,2,2.02208E+13,,7,단독,11,11680,G0,G004,Y,N,N,2022-08-14 21:05:22,#VALUE!,,,
여의도순복음교회,CSCS1002,1,2,서울특별시 영등포구 은행로 55,37.53049,126.924169,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,I0,I002,Y,N,N,#VALUE!,#VALUE!,,,
여의도순복음교회,CSCS1002,2,2,서울특별시 영등포구 은행로 55,37.53049,126.924169,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,I0,I002,Y,N,N,#VALUE!,#VALUE!,,,
여의도순복음교회,CSCS1002,3,2,서울특별시 영등포구 은행로 55,37.53049,126.924169,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,I0,I002,Y,N,N,#VALUE!,#VALUE!,,,
여의도순복음교회,CSCS1002,4,2,서울특별시 영등포구 은행로 55,37.53049,126.924169,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,I0,I002,Y,N,N,#VALUE!,#VALUE!,,,
여의도순복음교회,CSCS1002,5,2,서울특별시 영등포구 은행로 55,37.53049,126.924169,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,I0,I002,Y,N,N,#VALUE!,#VALUE!,,,
여의도순복음교회,CSCS1002,6,2,서울특별시 영등포구 은행로 55,37.53049,126.924169,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,I0,I002,Y,N,N,#VALUE!,#VALUE!,,,
여의도순복음교회,CSCS1002,7,2,서울특별시 영등포구 은행로 55,37.53049,126.924169,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,I0,I002,Y,N,N,#VALUE!,#VALUE!,,,
여의도순복음교회,CSCS1002,8,2,서울특별시 영등포구 은행로 55,37.53049,126.924169,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,I0,I002,Y,N,N,#VALUE!,#VALUE!,,,
여의도순복음교회,CSCS1002,9,2,서울특별시 영등포구 은행로 55,37.53049,126.924169,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,I0,I002,Y,N,N,#VALUE!,#VALUE!,,,
여의도순복음교회,CSCS1002,10,2,서울특별시 영등포구 은행로 55,37.53049,126.924169,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,I0,I002,Y,N,N,#VALUE!,#VALUE!,,,
현대리버빌,CSHD0001,1,2,서울특별시 광진구 아차산로78가길 17,37.549314,127.10964,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11215,H0,H002,Y,N,N,#VALUE!,#VALUE!,,,
한국수출입은행,CSKS0001,1,2,서울특별시 영등포구 은행로 38,37.52857,126.923396,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,A0,A003,N,N,N,#VALUE!,#VALUE!,,,
한국수출입은행,CSKS0001,2,2,서울특별시 영등포구 은행로 38,37.52857,126.923396,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,A0,A003,N,N,N,#VALUE!,#VALUE!,,,
한국수출입은행,CSKS0001,3,2,서울특별시 영등포구 은행로 38,37.52857,126.923396,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,A0,A003,N,N,N,#VALUE!,#VALUE!,,,
한국수출입은행,CSKS0001,4,2,서울특별시 영등포구 은행로 38,37.52857,126.923396,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,A0,A003,N,N,N,#VALUE!,#VALUE!,,,
스마트중앙건설,CSSJ0001,1,2,서울특별시 중랑구 망우로 236,37.594376,127.07876,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11260,H0,H002,N,N,N,#VALUE!,#VALUE!,,,
스마트중앙건설,CSSJ0001,2,2,서울특별시 중랑구 망우로 236,37.594376,127.07876,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11260,H0,H002,N,N,N,#VALUE!,#VALUE!,,,
스마트중앙건설,CSSJ0001,3,2,서울특별시 중랑구 망우로 236,37.594376,127.07876,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11260,H0,H002,N,N,N,#VALUE!,#VALUE!,,,
스마트중앙건설,CSSJ0001,4,2,서울특별시 중랑구 망우로 236,37.594376,127.07876,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11260,H0,H002,N,N,N,#VALUE!,#VALUE!,,,
여의도순복음교회,CSYS0001,1,2,서울특별시 영등포구 은행로 55,37.53049,126.924169,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,I0,I002,Y,N,N,#VALUE!,#VALUE!,,,
여의도순복음교회,CSYS0001,2,2,서울특별시 영등포구 은행로 55,37.53049,126.924169,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,I0,I002,Y,N,N,#VALUE!,#VALUE!,,,
여의도순복음교회,CSYS0001,3,2,서울특별시 영등포구 은행로 55,37.53049,126.924169,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,I0,I002,Y,N,N,#VALUE!,#VALUE!,,,
여의도순복음교회,CSYS0001,4,2,서울특별시 영등포구 은행로 55,37.53049,126.924169,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,I0,I002,Y,N,N,#VALUE!,#VALUE!,,,
여의도순복음교회,CSYS0001,5,2,서울특별시 영등포구 은행로 55,37.53049,126.924169,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,I0,I002,Y,N,N,#VALUE!,#VALUE!,,,
여의도순복음교회,CSYS0001,6,2,서울특별시 영등포구 은행로 55,37.53049,126.924169,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,I0,I002,Y,N,N,#VALUE!,#VALUE!,,,
여의도순복음교회,CSYS0001,7,2,서울특별시 영등포구 은행로 55,37.53049,126.924169,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,I0,I002,Y,N,N,#VALUE!,#VALUE!,,,
여의도순복음교회,CSYS0001,8,2,서울특별시 영등포구 은행로 55,37.53049,126.924169,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,I0,I002,Y,N,N,#VALUE!,#VALUE!,,,
여의도순복음교회,CSYS0001,9,2,서울특별시 영등포구 은행로 55,37.53049,126.924169,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,I0,I002,Y,N,N,#VALUE!,#VALUE!,,,
여의도순복음교회,CSYS0001,10,2,서울특별시 영등포구 은행로 55,37.53049,126.924169,24시간 이용가능,CS,한국EV충전서비스센터,한국EV충전서비스센터,1600-2213,9,,,7,단독,11,11560,I0,I002,Y,N,N,#VALUE!,#VALUE!,,,
신일아르디세,CU020001,1,2,서울특별시 영등포구 선유로17길 24,37.521086,126.88698,24시간 이용가능,CU,씨어스,씨어스,1522-2640,2,2.02208E+13,2.02208E+13,,,11,11560,H0,H001,Y,N,N,2022-08-24 06:51:22,2022-08-23 23:47:41,,,
역삼SK리더스뷰,CU020002,1,2,서울특별시 강남구 봉은사로 302,37.5086636,127.0394281,09:00~18:00,CU,씨어스,(주)씨어스,1522-2640,9,2.02208E+13,2.02208E+13,7,단독,11,11680,H0,H001,Y,N,N,2022-08-23 11:28:10,2022-08-19 11:59:24,,,
역삼SK리더스뷰,CU020002,2,2,서울특별시 강남구 봉은사로 302,37.5086636,127.0394281,09:00~18:00,CU,씨어스,(주)씨어스,1522-2640,3,2.02208E+13,2.02208E+13,7,단독,11,11680,H0,H001,Y,N,N,2022-08-24 06:56:00,2022-08-23 10:02:18,,,
역삼SK리더스뷰,CU020002,3,2,서울특별시 강남구 봉은사로 302,37.5086636,127.0394281,09:00~18:00,CU,씨어스,(주)씨어스,1522-2640,2,2.02208E+13,2.02208E+13,7,단독,11,11680,H0,H001,Y,N,N,2022-08-24 05:25:29,2022-08-23 20:15:06,,,
화온건설,CU200008,1,2,서울특별시 구로구 오리로22나길 30,37.500397,126.830558,24시간 이용가능,CU,씨어스,씨어스,1522-2640,9,,,7,단독,11,11530,G0,G004,N,N,N,#VALUE!,#VALUE!,,,
화온건설,CU200008,2,2,서울특별시 구로구 오리로22나길 30,37.500397,126.830558,24시간 이용가능,CU,씨어스,씨어스,1522-2640,9,,,7,단독,11,11530,G0,G004,N,N,N,#VALUE!,#VALUE!,,,
E편한세상서울대1단지,CU200009,1,2,서울특별시 관악구 청룡10길 45,37.478396,126.943047,24시간 이용가능,CU,씨어스,씨어스,1522-2640,2,2.02208E+13,2.02208E+13,7,단독,11,11620,H0,H001,N,N,N,2022-08-24 06:15:58,2022-08-23 20:58:33,,,
E편한세상서울대1단지,CU200009,2,2,서울특별시 관악구 청룡10길 45,37.478396,126.943047,24시간 이용가능,CU,씨어스,씨어스,1522-2640,2,2.02208E+13,2.02208E+13,7,단독,11,11620,H0,H001,N,N,N,2022-08-23 22:17:50,2022-08-23 20:28:09,,,
E편한세상서울대1단지,CU200009,3,2,서울특별시 관악구 청룡10길 45,37.478396,126.943047,24시간 이용가능,CU,씨어스,씨어스,1522-2640,2,2.02208E+13,2.02208E+13,7,단독,11,11620,H0,H001,N,N,N,2022-08-24 00:21:28,2022-08-23 18:05:42,,,
E편한세상서울대1단지,CU200009,4,2,서울특별시 관악구 청룡10길 45,37.478396,126.943047,24시간 이용가능,CU,씨어스,씨어스,1522-2640,9,2.02208E+13,2.02208E+13,7,단독,11,11620,H0,H001,N,N,N,2022-08-14 12:58:10,2022-08-13 20:08:23,,,
E편한세상서울대2단지,CU200010,1,2,서울특별시 관악구 청룡16길 43,37.476938,126.943054,24시간 이용가능,CU,씨어스,씨어스,1522-2640,2,2.02208E+13,2.02208E+13,7,단독,11,11620,H0,H001,N,N,N,2022-08-23 11:05:44,2022-08-22 15:15:46,,,
E편한세상서울대2단지,CU200010,2,2,서울특별시 관악구 청룡16길 43,37.476938,126.943054,24시간 이용가능,CU,씨어스,씨어스,1522-2640,2,2.02208E+13,2.02208E+13,7,단독,11,11620,H0,H001,N,N,N,2022-08-23 20:53:05,2022-08-23 19:44:21,,,
